[2017-12-30 22:03:00+00:00; claudferraz; Congratulations Tim Besley ! Very well deserved https://t.co/bjKrfaqU6E; 0; 0; 10; 1; https://twitter.com/claudferraz/status/947226542438043654; None; https://twitter.com/LSEEcon/status/947024860403978241]
[2017-11-20 11:17:58+00:00; claudferraz; The rise and future of progressive redistribution from the great Peter Lindert https://t.co/g6iKbOATCx; 0; 2; 3; 0; https://twitter.com/claudferraz/status/932568699093086208; None; None]
[2017-11-20 11:14:08+00:00; claudferraz; From the mid-field https://t.co/4BOTeYcbw5; 0; 0; 1; 0; https://twitter.com/claudferraz/status/932567733421699072; None; https://twitter.com/goleada_info/status/932361988805709825]
[2017-11-20 10:07:47+00:00; claudferraz; We are hiring at PUC-Rio and will provide info in #EJMInfo https://t.co/MYvt8IN6WH,,; 0; 3; 7; 0; https://twitter.com/claudferraz/status/932551036316864512; None; None]
[2017-11-19 18:21:06+00:00; claudferraz; A discriminação racial está bem viva no Brasil do século XXI e tem consequências assustadoras https://t.co/cOx0fR0HF2 via @folha_com; 0; 4; 5; 1; https://twitter.com/claudferraz/status/932312794539679744; None; None]
[2017-11-17 21:59:25+00:00; claudferraz; Fundamental no Brasil, reduzir a circulação de armas para reduzir homicídios de de homens e mulheres https://t.co/6tDVEpgEix; 0; 0; 2; 0; https://twitter.com/claudferraz/status/931642959623262208; None; https://twitter.com/bopinion/status/929656875372679173]
[2017-11-17 20:53:22+00:00; claudferraz; Coitado do Bertoldo ! Citado numa hora dessas https://t.co/X9bwNhhQ4F; 0; 0; 1; 0; https://twitter.com/claudferraz/status/931626339937017865; None; https://twitter.com/alicebiruta/status/931598275672715264]
[2017-11-17 20:26:01+00:00; claudferraz; Aqui estão os nomes. Não vote neles em 2018. Não vote neles nunca mais. https://t.co/WagMnzy4qH; 0; 9; 9; 0; https://twitter.com/claudferraz/status/931619456031346688; None; https://twitter.com/Meu_Rio/status/931608197990944772]
[2017-11-17 18:52:50+00:00; claudferraz; Inacreditável, porém esperado. A confusão de poderes que se tornou o Brasil onde deputados têm mais poder do que o sistema judiciário. Anotem os nomes e votem direito em 2018 https://t.co/jpjS5zu5jq; 1; 1; 2; 0; https://twitter.com/claudferraz/status/931596006940168192; None; https://twitter.com/g1/status/931591266726379520]
[2017-11-17 17:49:06+00:00; claudferraz; Pressão total !!!! https://t.co/xESViuNcVT; 0; 0; 2; 0; https://twitter.com/claudferraz/status/931579966713671680; None; https://twitter.com/OGloboPolitica/status/931578234025766912]
[2017-11-17 17:03:13+00:00; claudferraz; Elon Musk: The Architect of Tomorrow https://t.co/VXz6ALgUxr ht/ @SaudenoBR; 0; 0; 1; 0; https://twitter.com/claudferraz/status/931568419467616263; None; None]
[2017-11-17 17:00:41+00:00; claudferraz; Sensacional https://t.co/r7gLaTlV3j; 0; 0; 0; 0; https://twitter.com/claudferraz/status/931567780473733120; None; https://twitter.com/revistapiaui/status/931558293432143873]
[2017-11-17 11:30:22+00:00; claudferraz; Concordo 100% https://t.co/sq0uYkopmO; 0; 0; 4; 0; https://twitter.com/claudferraz/status/931484652841336832; None; https://twitter.com/huffpostbrasil/status/931480397871026176]
[2017-11-17 11:27:52+00:00; claudferraz; Com certeza é um bot Russo https://t.co/ALZ6fmaDFu; 0; 0; 2; 0; https://twitter.com/claudferraz/status/931484023947395072; None; https://twitter.com/BlogdoNoblat/status/931476561131458561]
[2017-11-17 10:21:22+00:00; claudferraz; Economics gets out more often https://t.co/Zbv0obdy8A; 0; 0; 1; 0; https://twitter.com/claudferraz/status/931467289630781441; None; None]
[2017-11-16 21:37:19+00:00; claudferraz; Reunion https://t.co/7xUlvJUhYT; 0; 0; 0; 0; https://twitter.com/claudferraz/status/931275010496278528; None; https://twitter.com/OGloboPolitica/status/931274694510100480]
[2017-11-16 21:06:22+00:00; claudferraz; @Gianmarco_LeonC eres tu? https://t.co/S5ZA3umm3O; 0; 0; 2; 0; https://twitter.com/claudferraz/status/931267220432412677; None; https://twitter.com/larryportera/status/931035124380196865]
[2017-11-16 20:30:51+00:00; claudferraz; Great piece on data intensive history- Ancient data, modern math and the hunt for 11 lost cities of the Bronze Age https://t.co/XQrKjS6eAp; 0; 1; 4; 0; https://twitter.com/claudferraz/status/931258282718658560; None; None]
[2017-11-16 18:50:50+00:00; claudferraz; Consequências da irresponsabilidade do STF e Congresso https://t.co/avLDS10erH; 0; 1; 3; 0; https://twitter.com/claudferraz/status/931233113749032965; None; https://twitter.com/blogdojosias/status/931217094653435904]
[2017-11-16 11:12:08+00:00; claudferraz; Brazil must legalise drugs – great piece by Supreme Court Luís Roberto Barroso  ht/ @pedroabramovay https://t.co/0QRJQ9gkPU; 0; 1; 2; 0; https://twitter.com/claudferraz/status/931117680131788800; None; None]
[2017-11-16 11:08:30+00:00; claudferraz; Rio's favelas are crowdsourcing crime data to keep people safe https://t.co/mD3NHzVnX9; 0; 5; 6; 0; https://twitter.com/claudferraz/status/931116762531328000; None; None]
[2017-11-16 08:16:09+00:00; claudferraz; Noahpinion: The "cackling cartoon villain" defense of DSGE: https://t.co/d0fSyG3rOm; 0; 0; 1; 0; https://twitter.com/claudferraz/status/931073389657296896; None; None]
[2017-11-16 07:51:52+00:00; claudferraz; Que bueno Peru ! https://t.co/fxu2AMHXfe; 0; 0; 3; 0; https://twitter.com/claudferraz/status/931067281291038720; None; https://twitter.com/CNNEE/status/931010905495736320]
[2017-11-16 01:24:23+00:00; claudferraz; Congratulations @orazio_at ! https://t.co/JqQjW0TFnu; 0; 0; 0; 0; https://twitter.com/claudferraz/status/930969768093417473; None; https://twitter.com/TheIFS/status/930729075420909568]
[2017-11-16 00:07:48+00:00; claudferraz; Talking tomorrow about the effectiveness of audits as anti-corruption policies in the Latin American Workshop on Law and Economics in Brasilia https://t.co/1rhPsJECAy; 0; 0; 6; 0; https://twitter.com/claudferraz/status/930950493580480512; None; None]
[2017-11-15 13:59:59+00:00; claudferraz; Sensacional. Altamente recomendado para quem ainda não viu https://t.co/HFQ9jACXDL; 0; 0; 1; 0; https://twitter.com/claudferraz/status/930797532527153153; None; https://twitter.com/imoreirasalles/status/930783756163731456]
[2017-11-15 12:02:36+00:00; claudferraz; Fantastic paper by Kennedy and @andreapratnyc describing media sources for news and market concentration in media across different countries https://t.co/4mXpy5ISZa; 0; 1; 6; 1; https://twitter.com/claudferraz/status/930767992778117120; None; https://twitter.com/voxeu/status/930744158364602369]
[2017-11-15 01:44:56+00:00; claudferraz; Para entender a podridão do Rio, ótimo perfil feito pela @malugaspar na @revistapiaui de alguns meses atrás https://t.co/cJRwrOQAwl; 2; 10; 27; 0; https://twitter.com/claudferraz/status/930612548390486016; None; https://twitter.com/revistapiaui/status/930390128668880896]
[2017-11-14 20:48:33+00:00; claudferraz; Patrimônio de Jorge Picciani aumentou 6.368% em 20 anos https://t.co/3BPrNSfpnK; 0; 0; 0; 0; https://twitter.com/claudferraz/status/930537963058016256; None; None]
[2017-11-14 20:32:55+00:00; claudferraz; Departamento de Economia da PUC-Rio leva os dois prêmios Haralambos de 2017: artigo e tese de doutorado https://t.co/hAe3yIul28; 1; 0; 15; 0; https://twitter.com/claudferraz/status/930534030214356997; None; None]
[2017-11-14 16:54:23+00:00; claudferraz; Bolsonaro e a (não) democracia https://t.co/fxRjghsh3j; 0; 0; 1; 0; https://twitter.com/claudferraz/status/930479032113786880; None; None]
[2017-11-14 16:50:30+00:00; claudferraz; A resposta do suposto candidato a jornalista é tão rasa e absurda que revela toda sua insegurança e autoritarismo https://t.co/aOC3Tqo5Hy; 2; 1; 17; 0; https://twitter.com/claudferraz/status/930478056590008320; None; None]
[2017-11-13 16:13:47+00:00; claudferraz; https://t.co/MtRzFvf6lT via @folha_com; 0; 0; 1; 0; https://twitter.com/claudferraz/status/930106426084745217; None; None]
[2017-11-13 10:38:28+00:00; claudferraz; Elza Soares na @TheEconomist https://t.co/AjmRxm7bSW; 0; 0; 3; 0; https://twitter.com/claudferraz/status/930022043738951680; None; https://twitter.com/TheEconomist/status/930020842632830976]
[2017-11-13 02:05:43+00:00; claudferraz; A surfer and a scientist teamed up to create the perfect wave https://t.co/gteIoQHgTR via @YouTube; 0; 0; 2; 0; https://twitter.com/claudferraz/status/929893002683801601; None; None]
[2017-11-12 20:16:37+00:00; claudferraz; Claudia Goldin on How to Win the Battle of the Sexes Over Pay (Hint: It Isn’t Simple.) https://t.co/zITmziFDG0; 2; 1; 5; 1; https://twitter.com/claudferraz/status/929805150474133509; None; None]
[2017-11-12 19:42:11+00:00; claudferraz; This is the NEUDC conference, not Development research. Same week was the @LaceaLames17 conference, guess what countries appear there? https://t.co/QqG3qDmAQd; 0; 9; 20; 0; https://twitter.com/claudferraz/status/929796485671243776; None; https://twitter.com/bill_easterly/status/929077540068638720]
[2017-11-12 12:14:29+00:00; claudferraz; Congratulations @radioambulante this is a truly excelent piece https://t.co/0plVkD0VHK; 0; 0; 1; 0; https://twitter.com/claudferraz/status/929683818600173568; None; https://twitter.com/ThirdCoastFest/status/929543198002860032]
[2017-11-12 12:05:46+00:00; claudferraz; Great conference ! Thanks to Federico, Christian, Mariano, Martin, Walter, Galiani and all that helped to organize @LaceaLames17 @voxlacea https://t.co/99zan67LmF; 1; 2; 4; 0; https://twitter.com/claudferraz/status/929681622139637762; None; https://twitter.com/wsosaescudero/status/929447783282614272]
[2017-11-11 18:20:19+00:00; claudferraz; Very interesting- How the news media activate public expression and influence national agendas https://t.co/giLYCXglJr; 0; 0; 2; 0; https://twitter.com/claudferraz/status/929413496697229312; None; None]
[2017-11-11 13:24:03+00:00; claudferraz; Ótimo artigo do Marcos Lisboa e Samuel Pessoa https://t.co/q1JNp9dFN4 via @folha_com; 0; 1; 3; 0; https://twitter.com/claudferraz/status/929338935976882177; None; None]
[2017-11-09 15:34:48+00:00; claudferraz; Difícil é entender como ainda não era obrigatório https://t.co/IZnLIT7kdf; 0; 0; 3; 0; https://twitter.com/claudferraz/status/928647065776918528; None; https://twitter.com/JotaInfo/status/928646110444425218]
[2017-11-09 12:43:44+00:00; claudferraz; Comissão deveria discutir licença maior para mãe de bebê prematuro não quando começa a vida ! https://t.co/PLLaYKQoHA; 0; 1; 2; 0; https://twitter.com/claudferraz/status/928604015503560704; None; None]
[2017-11-08 18:43:04+00:00; claudferraz; Iniciativa muito bem vinda- Governo lança ferramenta que detalha convênios públicos e emendas parlamentares https://t.co/Bd7OwYuo2P; 1; 34; 41; 2; https://twitter.com/claudferraz/status/928332058140774400; None; None]
[2017-11-08 17:29:05+00:00; claudferraz; Como bom bandido https://t.co/AJXApI2Nd3; 0; 0; 1; 0; https://twitter.com/claudferraz/status/928313436236320769; None; https://twitter.com/barreiragabriel/status/928275013094035456]
[2017-11-07 21:45:22+00:00; claudferraz; @lmonasterio @arthurbraganca7 Políticos tentam capturar mídia em várias democracias. Isso não quer dizer que não seja importante para gerar accountability; 1; 0; 2; 0; https://twitter.com/claudferraz/status/928015544107831297; None; None]
[2017-11-07 21:39:35+00:00; claudferraz; @lmonasterio @arthurbraganca7 Mídia local é importante para eleições locais, não só no Brasil mas México, India, etc; 1; 0; 2; 0; https://twitter.com/claudferraz/status/928014088436895744; None; None]
[2017-11-07 15:43:27+00:00; claudferraz; 1/3 dos municípios brasileiros não têm mídia local. Implicações importantes para responsabilização em eleições locais https://t.co/4HWxUJ7ceS; 1; 5; 10; 0; https://twitter.com/claudferraz/status/927924464645562368; None; https://twitter.com/msantoro1978/status/927877768272064512]
[2017-11-07 11:49:38+00:00; claudferraz; Desvio de recursos público que deveriam ir para educação causam danos enormes. Deveria ser urgente pensar em políticas locais anti-corrupção https://t.co/ZT9uodyVSn; 0; 0; 2; 0; https://twitter.com/claudferraz/status/927865623585153026; None; https://twitter.com/CGUonline/status/927862885933608960]
[2017-11-07 10:50:55+00:00; claudferraz; Great thread on applied econometrics to development topics by @economeager https://t.co/hokespfioF; 0; 2; 4; 0; https://twitter.com/claudferraz/status/927850848264314880; None; https://twitter.com/economeager/status/926944973433528325]
[2017-11-07 10:46:25+00:00; claudferraz; Só no Brasil https://t.co/8SrteP6e9O; 0; 0; 2; 0; https://twitter.com/claudferraz/status/927849713705144320; None; https://twitter.com/jnascim/status/927846814551863296]
[2017-11-07 09:17:47+00:00; claudferraz; Excelente programa de #LaceaLames17 esta semana en Buenos Aires @UdeSA @voxlacea https://t.co/RAJsBU0mve; 0; 1; 5; 0; https://twitter.com/claudferraz/status/927827409994420224; None; https://twitter.com/UdeSA/status/927211824805830657]
[2017-11-06 11:40:12+00:00; claudferraz; @NPTO Mesmo sem votos de pobres, Temer governaria diferente se tivesse incentivos à reeleição já que precisaria desses votos em 2018; 1; 0; 3; 0; https://twitter.com/claudferraz/status/927500860879491072; None; None]
[2017-11-06 00:43:38+00:00; claudferraz; @fraga Nossa contribuição com curso online de Avaliação de impacto para todos os governos colaboração @JPAL_LAC @EnapGovBr https://t.co/YYW2bp6Ie1; 0; 0; 0; 0; https://twitter.com/claudferraz/status/927335633600876544; None; None]
[2017-11-06 00:40:13+00:00; claudferraz; Boa matéria da @fraga sobre o crescente, mas ainda incipiente, uso de avaliações de impacto no Brasil https://t.co/IajzNvDfwV via @folha_com; 1; 1; 6; 0; https://twitter.com/claudferraz/status/927334772640243712; None; None]
[2017-11-05 18:39:03+00:00; claudferraz; Do social media threaten democracy?: https://t.co/RCnrVc5cQe; 0; 0; 1; 0; https://twitter.com/claudferraz/status/927243880923389958; None; None]
[2017-11-05 18:36:04+00:00; claudferraz; @KiraboJackson Can't think of a paper that show this with convincing positive/negative outcomes. But I think asymmetry depends on voters' priors; 1; 0; 0; 0; https://twitter.com/claudferraz/status/927243131787055105; None; None]
[2017-11-05 18:09:11+00:00; claudferraz; @KiraboJackson On another paper with Marina Dias on rewarding good outcomes, we look at voters that learn about educational outcomes- small effects; 1; 0; 0; 0; https://twitter.com/claudferraz/status/927236366399950848; None; None]
[2017-11-05 18:05:52+00:00; claudferraz; @KiraboJackson My paper on the QJE with Fred Finan for punishment on bad outcomes https://t.co/xmPYCKRFcu; 2; 0; 5; 0; https://twitter.com/claudferraz/status/927235531611746308; None; None]
[2017-11-04 16:13:46+00:00; claudferraz; A pergunta é como um ministro de estado recebe a mulher de um traficante preso. Esse ministro é inacreditável https://t.co/v0oyjty951; 0; 6; 8; 0; https://twitter.com/claudferraz/status/926844931263664128; None; https://twitter.com/congemfoco/status/926811719820763136]
[2017-11-04 16:04:13+00:00; claudferraz; Entrevista do @FukuyamaFrancis só mostra que ninguém entende direito o crescimento de líderes populistas pelo mundo https://t.co/LYfbSEQryA; 0; 1; 5; 0; https://twitter.com/claudferraz/status/926842530922139648; None; None]
[2017-11-04 00:50:48+00:00; claudferraz; Uma dica: quem usa internet tem mais educação, renda mais alta, tende a morar em regiões urbanas. Estatística não é para principiantes https://t.co/2PIdWCyq7t; 0; 3; 11; 0; https://twitter.com/claudferraz/status/926612659029659650; None; https://twitter.com/RMendonca09/status/926439387008782336]
[2017-11-03 16:19:29+00:00; claudferraz; @srpraca @folha Texto é ruim mesmo. Pelo que entendo MPF entra nessa história pela MP703, mas parecem existir tensões entre MPF e CGU sobre aplicação não?; 0; 0; 0; 0; https://twitter.com/claudferraz/status/926483981452890113; None; None]
[2017-11-03 15:03:32+00:00; claudferraz; The new dangerous joint venture between drug gangs and evangelical religious leaders in Brazil https://t.co/Ob9rxr7KGJ; 0; 1; 5; 0; https://twitter.com/claudferraz/status/926464869955760128; None; https://twitter.com/igarape_org/status/926431398889705472]
[2017-11-03 12:08:13+00:00; claudferraz; Péssimo ! Atraso institucional Ministério da Transparência decide congelar investigações da Lava Jato https://t.co/bmSu5Lbvtb via @folha; 1; 3; 6; 0; https://twitter.com/claudferraz/status/926420749916803072; None; None]
