2020-12-09 23:32:33+00:00; Mathector; @caiodalfonso Olhei por cima e fiquei chateado demais...; 0; 0; 0; 0; https://twitter.com/Mathector/status/1336816029859606528; None; None
2020-11-13 20:30:20+00:00; Mathector; Maioria dos Economistas que declaram apoio a Boulos:  - Apoiaram a política econômica de Dilma  - Foram a favor das desonerações e campeões nacionais  - Lutaram contras as Reformas e colaboram para nosso descontrole fiscal  Já sabem em quem não votar... https://t.co/RkMtRCUgn8; 38; 74; 908; 14; https://twitter.com/Mathector/status/1327348093038325761; None; None
2020-11-13 16:35:26+00:00; Mathector; https://t.co/9msb7Kknhp; 0; 1; 45; 0; https://twitter.com/Mathector/status/1327288974755459077; None; None
2020-11-13 16:35:04+00:00; Mathector; A @VejaSP foi sem dúvidas uma das coisas mais importantes da minha vida!  Pude escrever lá e aprender muito de urbanismo com o @rauljustelores.  Hoje nossa candidatura está nela entre as que tem um propósito para mudar SP.  Muito emocionado e orgulhoso. https://t.co/nSGJJgEISs; 4; 8; 147; 1; https://twitter.com/Mathector/status/1327288884653387778; None; None
2020-11-13 16:14:03+00:00; Mathector; @metiane Aqui tem bastante coisa: https://t.co/IN5yYeHcIq; 0; 0; 2; 0; https://twitter.com/Mathector/status/1327283594419646464; None; https://twitter.com/Mathector/status/1314326905919885315
2020-11-13 16:03:29+00:00; Mathector; Se não dermos um choque de liberdade no Plano Diretor ano que vem - a revisão só será feita na próxima década.  Não podemos ter mais uma década perdida e 20% da população vivendo em situação vulnerável.  São Paulo não pode perder essa oportunidade!  Vote 30.456; 2; 5; 89; 2; https://twitter.com/Mathector/status/1327280937265147909; None; None
2020-11-13 15:56:54+00:00; Mathector; @pravato @janainalimasp @joannadouat @rafaelromerobr @NairaSathiyo É uma oportunidade única de mudar São Paulo e quero muito estar lá para fazer a diferença!  Caso contrário só depois de 2031...; 0; 0; 9; 0; https://twitter.com/Mathector/status/1327279278686416896; None; None
2020-11-13 15:56:10+00:00; Mathector; @pravato @janainalimasp @joannadouat @rafaelromerobr @NairaSathiyo Fica até difícil tentar te convencer com esse time de primeira 😅😅😅  Porém, sou o candidato que levantou pautas urbanas fundamentais sob uma perspectiva liberal.  E ano que vem teremos a revisão di Plano Diretor.; 3; 0; 20; 0; https://twitter.com/Mathector/status/1327279094296420352; None; None
2020-11-13 15:12:01+00:00; Mathector; Quando resolvi ser candidato falaram que eu era doido.  Quando resolvi me opor ao bolsonarismo falaram que eu era doido.   Quando comprei a briga do zoneamento falaram que eu era doido.  Eles estavam certos - sou um pouco doido mesmo - doido para mudar São Paulo!; 3; 11; 375; 1; https://twitter.com/Mathector/status/1327267982461067270; None; None
2020-11-13 14:46:34+00:00; Mathector; @rogeriocasado Valeu querido 🧡🧡🧡; 1; 0; 2; 0; https://twitter.com/Mathector/status/1327261578362818561; None; None
2020-11-13 14:43:38+00:00; Mathector; E não tenho vaidade - não acho que “estão roubando minha pauta!”  Eu não estou nessa eleição por mim porque nunca vi isso como um projeto pessoal.  Sempre enxerguei essa eleição como um projeto para São Paulo.  UM PROJETO DE AMOR E LIBERDADE.  Deu certo - agora só falta seu voto!; 1; 1; 81; 0; https://twitter.com/Mathector/status/1327260840274391041; None; None
2020-11-13 14:41:10+00:00; Mathector; Muitos candidatos estão falando sobre a revisão do Plano Diretor.  O QUE ESTÁ ACONTECENDO É MARAVILHOSO!  Levantamos esta discussão quase sozinhos e agora isso virou um debate central da eleição.  Já estou orgulhoso por tudo que construímos - só falta agora ganhar na urna!; 5; 10; 244; 2; https://twitter.com/Mathector/status/1327260219630612481; None; None
2020-11-13 11:56:18+00:00; Mathector; @angmaga Sou crítico e oposição a esse governo há meses! https://t.co/fizMRI09z1; 0; 0; 5; 0; https://twitter.com/Mathector/status/1327218728585613312; None; https://twitter.com/Mathector/status/1253379781770522624
2020-11-13 02:28:49+00:00; Mathector; @favarod @elenalandau Agora vai... https://t.co/IN5yYeHcIq; 0; 0; 1; 0; https://twitter.com/Mathector/status/1327075919341772800; None; https://twitter.com/Mathector/status/1314326905919885315
2020-11-13 02:28:23+00:00; Mathector; @favarod @elenalandau https://t.co/wGIXe7obDi; 1; 0; 1; 0; https://twitter.com/Mathector/status/1327075808435990534; None; None
2020-11-13 01:44:54+00:00; Mathector; @favarod @elenalandau Full Liberal... https://t.co/CrMmnRNeHs; 1; 0; 1; 0; https://twitter.com/Mathector/status/1327064868151848961; None; https://twitter.com/Mathector/status/1259544974296788999
2020-11-13 01:37:14+00:00; Mathector; @favarod @elenalandau https://t.co/uKHnf3X9HF; 1; 0; 1; 0; https://twitter.com/Mathector/status/1327062937228414976; None; None
2020-11-13 00:18:30+00:00; Mathector; @Glauco_SPBR Exatamente esse - recomendo demais!; 0; 0; 1; 0; https://twitter.com/Mathector/status/1327043124976345094; None; None
2020-11-13 00:16:59+00:00; Mathector; @wiltoncezar Sou liberal por inteiro - alguém ainda é contra casamento gay?; 3; 1; 15; 0; https://twitter.com/Mathector/status/1327042743131123713; None; None
2020-11-13 00:11:12+00:00; Mathector; @Glauco_SPBR Economista formado pelo Insper com extensão em Urbanismo pelo CitiesX de Harvard.; 2; 0; 1; 0; https://twitter.com/Mathector/status/1327041286080245760; None; None
2020-11-13 00:07:03+00:00; Mathector; Imagina São Paulo ter um Vereador:  - Genuinamente liberal e democrata  - Que entenda de urbanismo e quer mudar o Plano Diretor  - Apaixonado por SP e não quer usar a Câmara como trampolim político  Você pode eleger esse cara no Domingo!  Vote Matheus Hector - 30.456; 9; 14; 280; 0; https://twitter.com/Mathector/status/1327040241191051266; None; None
2020-11-12 23:38:00+00:00; Mathector; @Elgustavonunes 💪🏻💪🏻💪🏻💪🏻💪🏻; 0; 0; 1; 0; https://twitter.com/Mathector/status/1327032932456861696; None; None
2020-11-12 23:31:09+00:00; Mathector; Heni sem dúvidas é um dos melhores quadros da política brasileira!  Liberal de verdade, prudente e um verdadeiro democrata.  Tê-lo ao meu lado nessa jornada - me traz a certeza que estou no caminho certo.  Falta pouco e domingo vamos juntos ganhar essa batalha. https://t.co/t092T4md9w; 8; 8; 243; 2; https://twitter.com/Mathector/status/1327031207834644486; None; None
2020-11-12 21:21:01+00:00; Mathector; @DMMatavelli @hoc111 @crismonteirosp @renatafalzoni Também já me manifestei várias vezes sobre segurança no trânsito:  https://t.co/3f0dMdqIm7; 0; 0; 6; 0; https://twitter.com/Mathector/status/1326998457647837191; None; None
2020-11-12 21:20:08+00:00; Mathector; @DMMatavelli @hoc111 @crismonteirosp @renatafalzoni Totalmente a favor!  A micro mobilidade é essencial para criarmos uma alternativa ao carro na cidade.  Além de ser um meio de transporte barato e sustentável.  Até fiz uma Bikeata na minha campanha para falar sobre o tema!  https://t.co/MxaoXL0Pm8; 2; 0; 11; 0; https://twitter.com/Mathector/status/1326998234938695681; None; None
2020-11-12 20:05:28+00:00; Mathector; @theusnascim12 Vamos ganhar!; 0; 0; 2; 0; https://twitter.com/Mathector/status/1326979444972654592; None; None
2020-11-12 14:02:50+00:00; Mathector; A próxima Câmara de São Paulo votará:   - A revisão do Plano Diretor  - O PIU Central que pode reurbanizar o centro  - Arco Pinheiros e Tietê para salvar nossas marginais.  Seu voto Domingo pode mudar SP para sempre!  Vote em quem se preparou pra isso - vote Matheus 30.456.; 4; 23; 308; 6; https://twitter.com/Mathector/status/1326888186224717825; None; None
2020-11-11 22:12:56+00:00; Mathector; @phbborba Valeu querido, vamos pra cima ganhar essa eleição!; 0; 0; 8; 0; https://twitter.com/Mathector/status/1326649136532303873; None; None
2020-11-11 21:13:09+00:00; Mathector; @jamestalarico @Felippe_Hermes @Pirulla25 Você é uma lenda @Felippe_Hermes; 0; 0; 39; 0; https://twitter.com/Mathector/status/1326634091882672129; None; None
2020-11-11 20:11:06+00:00; Mathector; @sergiovictorbr @celsorussomanno @folha @GuilhermeBoulos Muito obrigado pela solidariedade Serginho!; 0; 0; 14; 0; https://twitter.com/Mathector/status/1326618474643394563; None; None
2020-11-11 17:49:16+00:00; Mathector; PS: Não compartilhem esta thread para eu não correr risco de tomar mais um processo😅; 3; 6; 123; 0; https://twitter.com/Mathector/status/1326582780277510147; None; None
2020-11-11 17:49:15+00:00; Mathector; Neste caso, é provável que as empresas reduzam seus investimentos e a quantidade de entregadores.  Reduzindo o nível de emprego e operando no teto estabelecido pela prefeitura.  Alguns poderão até ter incremento na renda - mas muito terão seu ganha pão levado a 0.; 3; 9; 132; 0; https://twitter.com/Mathector/status/1326582779015000068; None; None
2020-11-11 17:49:15+00:00; Mathector; Mentira 4 - Limitar o faturamento dos aplicativos para aumentar a renda dos entregadores  Boulos quer definir o lucro máximo das empresas na canetada.  Mas na prática, tabelamento de preços acaba promovendo uma série de distorções econômicas.; 2; 9; 123; 1; https://twitter.com/Mathector/status/1326582777794473984; None; None
2020-11-11 17:49:15+00:00; Mathector; Mentira 3 - A prefeitura tem 17 bilhões em caixa  Apesar da prefeitura ter esse valor em caixa - boa parte desses recursos são destinados a gastos obrigatórios.  Educação, saúde, folha e inativos.  O valor real é bem menor e ainda assim insuficiente para os investimentos básicos; 1; 9; 117; 0; https://twitter.com/Mathector/status/1326582776649428994; None; None
2020-11-11 17:49:15+00:00; Mathector; Além disso, mesmo fazendo as desapropriações, ainda é muito difícil recuperar esses prédios.  Excessivas regras impedem a reforma ou a inviabilizam financeiramente.  A prefeitura tem uma série de imóveis desapropriados que seguem sem uso por isso - vide o Cine Marrocos.; 2; 9; 113; 0; https://twitter.com/Mathector/status/1326582775428866051; None; None
2020-11-11 17:49:14+00:00; Mathector; Mentira 2 - Desapropriar 50 mil imóveis para reocupar o centro   Dois milhões moram irregularmente na cidade de São Paulo - mesmo cumprindo a promessa - a proposta não faz cocegas no déficit habitacional.; 3; 9; 115; 0; https://twitter.com/Mathector/status/1326582774271184897; None; None
2020-11-11 17:49:14+00:00; Mathector; Mentira 1 - Estabelecer a Renda Básica e o Passe Livre  Complementar o auxílio emergencial com R$300 custaria R$12 bilhões.  O Passa Livre? R$10 bilhões - calculado pela própria gestão Haddad  A prefeitura tem apenas R$7 bilhões para investir em tudo - ou seja proposta impossível; 2; 11; 134; 2; https://twitter.com/Mathector/status/1326582773025484803; None; None
2020-11-11 17:49:14+00:00; Mathector; Guilherme Boulos quer me censurar e isso você já sabem!  O que você ainda não sabem é o que ele está querendo censurar.   Então, segue esta breve thread com as maiores mentiras de Boulos nesta campanha eleitoral.; 9; 74; 346; 16; https://twitter.com/Mathector/status/1326582771880521731; None; None
2020-11-11 14:26:16+00:00; Mathector; Não gosto de me vitimizar mas isto é real.  Jardim Europa tentou boicotar minha candidatura financeiramente.   Não conseguiriam!  Agora Boulos tenta me censurar a qualquer custo.  Eles não entenderam que isso me motiva mais a lutar!  A resposta virá domingo na urna. https://t.co/pWJ4mEBd76; 7; 13; 204; 0; https://twitter.com/Mathector/status/1326531696397856768; None; https://twitter.com/P_droMenezes/status/1326510434694914048
2020-11-11 14:03:18+00:00; Mathector; @leosiqueirabr Valeu pela lembrança Léo - bora ganhar essa eleição! 💪🏻💪🏻💪🏻; 0; 0; 8; 0; https://twitter.com/Mathector/status/1326525914335891456; None; None
2020-11-11 13:28:03+00:00; Mathector; @sue86813454 Exatamente!; 0; 0; 1; 0; https://twitter.com/Mathector/status/1326517042925756416; None; None
2020-11-11 12:59:21+00:00; Mathector; 23:59 - Estou surpreso com censura ao DataFolha   00:00 - Vou censurar aqueles que mostram que minhas propostas são irreais  Boulos, você é um autoritário que só defende a liberdade quando lhe convém.  Sua máscara está caindo...  https://t.co/bn3UKA4bjV; 4; 25; 306; 5; https://twitter.com/Mathector/status/1326509821835800577; None; None
2020-11-11 12:23:27+00:00; Mathector; Russomano entra na justiça para censurar uma pesquisa eleitoral.  Boulos entra na justiça para me impedir de expor suas propostas mentirosas.  Não se enganem - esse povinho “paz e amor” do PSOL é tão autoritário quanto os Bolsonaristas...; 7; 50; 502; 3; https://twitter.com/Mathector/status/1326500789095981056; None; None
2020-11-11 12:08:25+00:00; Mathector; @Elizete_11 @GuilhermeBoulos Valeu Elizete!; 0; 0; 2; 0; https://twitter.com/Mathector/status/1326497004722286593; None; None
2020-11-11 11:57:52+00:00; Mathector; O que está permitido nesta eleição?  - Mentir que vai fazer Passe Livre e Renda Básica   - Mentir que a Prefeitura tem R$17 bilhões em caixa  - Mentir sobre a reocupação do Centro  O que está proibido nesta eleição?  - Expor as mentiras de Guilherme Boulos!; 14; 54; 626; 6; https://twitter.com/Mathector/status/1326494349648080896; None; None
2020-11-11 11:43:15+00:00; Mathector; Esclarecimento: Boulos não está me processando por falar mentiras!  Ele quer me censurar justamente porque falei a verdade e está alegando “propaganda negativa”.  Expor com calma e evidências porque ele é um mentiroso está o incomodando muito.  Esse muleque não vai me calar...; 13; 40; 653; 1; https://twitter.com/Mathector/status/1326490671033839616; None; None
2020-11-11 09:31:40+00:00; Mathector; Não caiam naquele papo que Boulos é um cara razoável - só porque ele anda de Celtinha.  Atrás do personagem cool está a mesma mentalidade autoritária que sempre pauta a esquerda brasileira.  Boulos é prova que Socialismo e Liberdade jamais andarão juntos...; 19; 38; 713; 5; https://twitter.com/Mathector/status/1326457554906570752; None; None
2020-11-11 09:31:39+00:00; Mathector; Também fui o primeiro a mostrar que sua proposta para o centro era infundada.  Já que as regulações atuais impedem que os prédios sejam reocupados.  Invés de debater do campo das ideias - Boulos preferiu ir para o campo da censura!; 2; 16; 550; 0; https://twitter.com/Mathector/status/1326457553799278592; None; None
2020-11-11 09:31:39+00:00; Mathector; Desde o início da campanha, nunca fui para o ataque pessoal e apenas contestei suas propostas.  Fui a primeira pessoa a falar que não era verdade que a prefeitura tinha R$17 bilhões em caixa.  E também a mostrar que suas propostas eram impagáveis.; 3; 12; 527; 0; https://twitter.com/Mathector/status/1326457552725561345; None; None
2020-11-11 09:31:39+00:00; Mathector; Guilherme Boulos quer me calar!  O candidato me processou para retirar um post meu do ar mostrando suas mentiras.  A alegação? Que eu tinha impulsionado uma publicação para 1 milhão de pessoas.  A realidade? Um anúncio de R$10 que atingiu 4 mil pessoas. https://t.co/VzJHpbJ9HD; 63; 158; 1661; 78; https://twitter.com/Mathector/status/1326457551077208064; None; None
2020-11-11 02:35:54+00:00; Mathector; @neoliberalindo Essa eu gostei; 1; 0; 7; 0; https://twitter.com/Mathector/status/1326352923509534721; None; None
2020-11-11 00:06:47+00:00; Mathector; @theusnascim12 Com toda certeza!; 0; 0; 0; 0; https://twitter.com/Mathector/status/1326315397482770433; None; None
2020-11-10 23:43:33+00:00; Mathector; Bolsonaro nas últimas 24 horas:  - Desprezar as mortes do COVID  - Dizer que somos um país de marricas  - Insinuar guerra com os Estados Unidos   - Comemorar o cancelamento de um teste de vacina  De olho no dia 15 para quem passa pano para isso!; 4; 24; 293; 1; https://twitter.com/Mathector/status/1326309553185689604; None; None
2020-11-10 21:32:09+00:00; Mathector; @lucsmarcondes0 @brunocovas Valeu querido 🧡🧡🧡; 1; 0; 4; 0; https://twitter.com/Mathector/status/1326276483854295042; None; None
2020-11-10 17:09:31+00:00; Mathector; @man_acon Valeu querido 🧡🧡🧡; 0; 0; 1; 0; https://twitter.com/Mathector/status/1326210389613359107; None; None
2020-11-10 13:38:06+00:00; Mathector; @Daniel__Salles @janainalimasp @leticiaarsenio @pduarte30 Valeu Daniel, vamos para cima e ganhar essa eleição!; 0; 0; 13; 0; https://twitter.com/Mathector/status/1326157185206919169; None; None
