2018-12-27 18:53:43+00:00; rafinhabastos; @OtakuAlgum Hahehhshhshs; 121; 2; 0; 0; https://twitter.com/rafinhabastos/status/1078363313400995841; None; None
2018-11-02 18:43:53+00:00; rafinhabastos; @mamaefalei Não bro... mandei aquela foto apenas pra te exemplificar que nem todo povo que quis me prejudicar votou no 13. Não disse q votaram no 17. E quando falei “família conservadora”, não estou falando do liberal a favor da liberdade de expressão.; 81; 21; 1; 0; https://twitter.com/rafinhabastos/status/1058429504211677184; None; None
2018-11-02 10:44:50+00:00; rafinhabastos; Medo da porra! https://t.co/KUWOcmE4e0; 3253; 64; 504; 87; https://twitter.com/rafinhabastos/status/1058308948854419457; None; None
2018-11-02 09:58:20+00:00; rafinhabastos; @mamaefalei A esquerda é politicamente correta e gosta de jogar um processinho por qualquer coisa. Tô de acordo. Mas eu sei quem faz cara feia pra mim... quem quer q eu me foda. Só eu sei. A cara de nojinho vem da família conservadora brasileira.... e essa galera votou 17 sim.; 389; 363; 8; 13; https://twitter.com/rafinhabastos/status/1058297246624604160; None; None
2018-11-02 02:15:52+00:00; rafinhabastos; @mamaefalei Vota 13 mesmo? https://t.co/ZEKOg867KI; 1450; 153; 19; 4; https://twitter.com/rafinhabastos/status/1058180862993326080; None; None
2018-11-01 19:57:00+00:00; rafinhabastos; Ô Arnaldo... explica. Qdo eu, um mero comediante, falei bobagem.... o povo levou a sério e quis a minha caveira. Qdo o outro lá, político, falou bobagem... o povo disse que era só zoeira e elegeu ele presidente do Brasil. Ajuda ae! https://t.co/044fM8IeRp; 6889; 603; 766; 75; https://twitter.com/rafinhabastos/status/1058085518871687168; None; None
2018-10-31 20:52:03+00:00; rafinhabastos; @giovannoni12 Ufaaaaa; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/1057736982464327680; None; None
2018-10-31 20:48:26+00:00; rafinhabastos; @giovannoni12 Mano.. eles estao falando C’MOM??? É isso mesmo!??? Nao né???; 15; 3; 0; 0; https://twitter.com/rafinhabastos/status/1057736075701932032; None; None
2018-10-31 20:46:34+00:00; rafinhabastos; Quando um amigo seu escreve: “Vamos torcer pra que tudo dê certo. Respeito a democracia e a decisão da maioria”... no fundo ele quer dizer: “MANO!!! Vocês são trouxas demais. Vcs estão ligados q a gente vai se fuder muito, né??? Depois ñ digam q eu ñ avisei. Taquispariu mêmo!!!”.; 4493; 237; 558; 90; https://twitter.com/rafinhabastos/status/1057735604333498369; None; None
2018-10-31 01:18:51+00:00; rafinhabastos; Reforma da previdência? Importante. Só quero saber se o tio Bolso vai mexer na grana dos milico.; 5997; 555; 555; 64; https://twitter.com/rafinhabastos/status/1057441736841027589; None; None
2018-10-31 01:12:43+00:00; rafinhabastos; @ICollengue Pô tia; 10; 2; 0; 0; https://twitter.com/rafinhabastos/status/1057440194813616128; None; None
2018-10-30 11:32:37+00:00; rafinhabastos; @tomiasi @GuiTome Orra champs! Assiste os 200 videos q fiz na Ilha de Barbados; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1057233811837046786; None; None
2018-10-29 22:26:17+00:00; rafinhabastos; @MauMeirelles @GuiTome Beija!; 19; 3; 0; 0; https://twitter.com/rafinhabastos/status/1057035924565979136; None; None
2018-10-29 22:02:08+00:00; rafinhabastos; @MarceloAdnet A bíblia. 🙏 #paz; 551; 23; 6; 0; https://twitter.com/rafinhabastos/status/1057029843525689344; None; None
2018-10-29 22:00:58+00:00; rafinhabastos; Ae Bolsonaro! Se vc é fodão mesmo, traz de volta o Orkut.; 6931; 260; 702; 89; https://twitter.com/rafinhabastos/status/1057029553606950912; None; None
2018-10-29 21:56:01+00:00; rafinhabastos; @Oswaldo70368631 O sistema... hehehahse! Assiste meu especial novo na Netflix e volta ae.; 2; 1; 0; 0; https://twitter.com/rafinhabastos/status/1057028307890262016; None; None
2018-10-28 22:10:40+00:00; rafinhabastos; Tá tudo explicadinho nessa figura. @MrVanDep https://t.co/JpTDHkKWrV; 3320; 75; 761; 87; https://twitter.com/rafinhabastos/status/1056669603512770560; None; None
2018-10-28 22:08:28+00:00; rafinhabastos; @biagranja 😭 foda; 50; 8; 1; 0; https://twitter.com/rafinhabastos/status/1056669052712538112; None; None
2018-10-28 22:08:06+00:00; rafinhabastos; @victorcamejo Uhahhehshhehe; 19; 0; 1; 0; https://twitter.com/rafinhabastos/status/1056668958940491776; None; None
2018-10-28 01:03:21+00:00; rafinhabastos; @DaniloGentili Exatamente isso que eu tô falando. Não ouve esses babacas. Esses caras não querem o teu bem. https://t.co/Hc37Oriypo; 107; 13; 1; 0; https://twitter.com/rafinhabastos/status/1056350676144410629; None; https://twitter.com/cairo_coutinho/status/1056350008293900288
2018-10-28 00:59:13+00:00; rafinhabastos; Esse fã que te acha o solitário paladino da justiça da comédia, te dá um estranho combustível pra se isolar e cagar em quem tá ao teu redor. Ele te empurra pra longe de quem gosta de você... e eu ainda me coloco nesse grupo. Abs; 1215; 59; 30; 4; https://twitter.com/rafinhabastos/status/1056349635365625856; None; None
2018-10-28 00:58:41+00:00; rafinhabastos; Te falo isso pq estou na mesma barca. A liberdade $ q eu conquistei me deu direito de comprar as brigas que eu comprei, mas ñ posso exigir que um colega em outro momento de carreira faça o mesmo. É injusto. Falar estas coisas jogam o teu público (q é gigante) contra teus colegas.; 1142; 30; 31; 4; https://twitter.com/rafinhabastos/status/1056349498304151552; None; None
2018-10-28 00:57:21+00:00; rafinhabastos; Entendo a tua frustração, mas te peço pra parar de se atirar contra teus colegas de profissão. Nem todos tem a tua influência e a tua liberdade pra dizer o que pensa. É fácil lutar contra o sistema quando vc já construiu a carreira e não vai passar dificuldade se algo der errado.; 1316; 67; 58; 17; https://twitter.com/rafinhabastos/status/1056349165691711488; None; None
2018-10-28 00:56:49+00:00; rafinhabastos; Danilo, concordo que a esquerda tem sim esse péssimo costume de querer calar na base do processinho e, se pudessem, mudariam legislação pra acabar com a piada contra ela. Falei a teu favor diversas vezes, inclusive naquele processo patético movido pela Maria do Rosário. https://t.co/Y0Qwj0mOOa; 1934; 72; 81; 21; https://twitter.com/rafinhabastos/status/1056349030433742849; None; https://twitter.com/DaniloGentili/status/1056270810120359936
2018-10-27 23:49:30+00:00; rafinhabastos; @paulabrasil2016 @Haddad_Fernando Vc realmente postou isso, moça?; 31; 4; 1; 0; https://twitter.com/rafinhabastos/status/1056332089241481216; None; None
2018-10-27 19:09:35+00:00; rafinhabastos; @rosana @cirojorge Entendi, mas continuo achando ela muito radical quando usada em discussão política. É como se ñ houvesse outra possibilidade que não o extremo, sabe? Aí dificulta o debate.; 13; 3; 0; 0; https://twitter.com/rafinhabastos/status/1056261646429999104; None; None
2018-10-27 19:05:56+00:00; rafinhabastos; @euliatulias @ManuelaDavila Oi!!!  A verdade é que eu acho que a piada ñ ficou clara pra muita gente. My fault. Admito. 🖐; 3; 1; 0; 0; https://twitter.com/rafinhabastos/status/1056260727453827072; None; None
2018-10-27 00:10:11+00:00; rafinhabastos; @MarceloAdnet @RicardoPipo Jehaahaheehabs; 44; 3; 0; 0; https://twitter.com/rafinhabastos/status/1055974907610198016; None; None
2018-10-26 22:24:44+00:00; rafinhabastos; Essa eleição me fez sentir saudade de quando eu acordava com 250 megas de pornô bizarro pra baixar no celular. Entrar no whatsapp era mais seguro e harmonioso naquela época.; 913; 30; 51; 3; https://twitter.com/rafinhabastos/status/1055948367396782080; None; None
2018-10-26 20:41:10+00:00; rafinhabastos; Nunca deixei de acreditar. 🙏 https://t.co/hYziqlqj5q; 2885; 31; 329; 27; https://twitter.com/rafinhabastos/status/1055922306206318594; None; None
2018-10-26 17:35:47+00:00; rafinhabastos; Pixar Paraguai. https://t.co/47RCQ0KQWZ; 2448; 42; 585; 57; https://twitter.com/rafinhabastos/status/1055875653155741697; None; None
2018-10-26 17:23:03+00:00; rafinhabastos; @EnzoPerazolli Ironia champz; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/1055872448497803264; None; None
2018-10-26 03:01:32+00:00; rafinhabastos; @RitaPanahi @joerogan Hhahaheheheahehe; 7; 0; 0; 0; https://twitter.com/rafinhabastos/status/1055655641757282304; None; None
2018-10-26 02:36:17+00:00; rafinhabastos; @ApoioJanaina O caminho pra uma vebelebiliviação!?!?? O que é isso? Parece ruim. É ruim?; 201; 27; 7; 0; https://twitter.com/rafinhabastos/status/1055649284928884736; None; None
2018-10-26 02:17:31+00:00; rafinhabastos; Vai sonhando aí com a idéia de arrependimento. Quem for eleito vai passar 4 anos bostejando sobre o derrotado (chutando cachorro morto mesmo) e o séquito vai continuar vibrando. Anota aí.; 1113; 62; 71; 7; https://twitter.com/rafinhabastos/status/1055644562268467200; None; None
2018-10-26 02:00:53+00:00; rafinhabastos; @GABRlELinHELL Entrevista realizada antes dele ñ comparecer aos debates do 2o turno.; 100; 16; 3; 0; https://twitter.com/rafinhabastos/status/1055640375921041408; None; None
2018-10-25 23:50:35+00:00; rafinhabastos; @Pocxatoba @Giovanne_Shiva @costa_rui @forastieri Esquerda usando Carta Capital cono fonte. I rest my case. Abs; 2; 1; 0; 0; https://twitter.com/rafinhabastos/status/1055607586106437633; None; None
2018-10-25 21:58:53+00:00; rafinhabastos; @romulomendonca Tem toda razão. Nicho ignorado.; 39; 1; 0; 0; https://twitter.com/rafinhabastos/status/1055579475562291200; None; None
2018-10-25 20:55:14+00:00; rafinhabastos; Essa expressão “passando pano” é imbecil. Ela derruba qualquer possibilidade de debate. Ou vc é contra, ou está PASSANDO PANO. É radical e infantil.; 878; 61; 84; 17; https://twitter.com/rafinhabastos/status/1055563459268472832; None; None
2018-10-25 20:52:01+00:00; rafinhabastos; @Pocxatoba @costa_rui @forastieri O cara até pode pensar isso... não sei... mas não é isso que tá diro ali.; 31; 2; 0; 0; https://twitter.com/rafinhabastos/status/1055562648983465984; None; None
2018-10-25 20:47:41+00:00; rafinhabastos; @costa_rui @forastieri Pera aí... o cara fala muita bosta, mas ficar puto com piada velha é um pouco demais.; 964; 72; 30; 1; https://twitter.com/rafinhabastos/status/1055561557994663936; None; None
2018-10-25 19:07:05+00:00; rafinhabastos; Uhahehaheha! O senhor é fera, pastor! Quando não toma a medicação cria umas coisa muito daora. https://t.co/NEd8hyalOh; 1548; 47; 148; 11; https://twitter.com/rafinhabastos/status/1055536240986976256; None; https://twitter.com/PastorMalafaia/status/1055524054428536834
2018-10-25 18:58:26+00:00; rafinhabastos; @bicmuller Uhehqshrjeaheja; 13; 4; 1; 0; https://twitter.com/rafinhabastos/status/1055534065137250304; None; None
2018-10-25 16:05:39+00:00; rafinhabastos; @gabieferreira Respondeu sim... e foi lento. https://t.co/VcAEaodN2a; 5; 1; 0; 0; https://twitter.com/rafinhabastos/status/1055490583035240448; None; None
2018-10-25 15:59:32+00:00; rafinhabastos; Ô @romulomendonca! Que papo é esse de “martelada de macho alfa”? https://t.co/UoiOD7Xnli; 438; 8; 12; 4; https://twitter.com/rafinhabastos/status/1055489043390070784; None; None
2018-10-25 15:42:44+00:00; rafinhabastos; Sempre que fui no Pânico, torci pra encontrar a @amandaramalhos. Provocadora e ranzinza, fazia um papel muito difícil no programa. Vai fazer uma puta falta. Repensa aí, Amandinha!; 1714; 102; 45; 4; https://twitter.com/rafinhabastos/status/1055484813849677824; None; None
2018-10-25 15:26:49+00:00; rafinhabastos; @feh_abreu @carolmanganaro @marcelorubens Impressionante né?!; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1055480810709504000; None; None
2018-10-25 15:24:24+00:00; rafinhabastos; @gabieferreira Eu, o Brown ou os 2?; 3; 1; 0; 0; https://twitter.com/rafinhabastos/status/1055480199368781824; None; None
2018-10-25 15:22:43+00:00; rafinhabastos; @GABRlELinHELL Está distorcendo o que eu disse. Sim, continuo achando que pra um comediante é mais perigoso uma possível ditadura de esquerda, mas isso ñ influencia definitivamente o meu voto.; 81; 18; 3; 0; https://twitter.com/rafinhabastos/status/1055479779338534912; None; None
2018-10-25 04:18:21+00:00; rafinhabastos; @Haddad_Fernando @Bob_Fernandes Eu ñ aconselharia mesmo a discordar do Mano Brown.; 2924; 68; 90; 10; https://twitter.com/rafinhabastos/status/1055312586332266496; None; None
2018-10-25 02:17:59+00:00; rafinhabastos; @marcelorubens Com esse video vc mudou um voto. Eu ia votar no Haddad, Marcelo.; 327; 31; 8; 2; https://twitter.com/rafinhabastos/status/1055282290882801664; None; None
2018-10-25 01:41:37+00:00; rafinhabastos; O Mano Brown veio na minha casa e disse que eu preciso arrumar meu armário. Falou que eu ñ tenho mais idade pra vestir macacão e jogou 6 cuecas minhas fora. #BrownSincerão; 1441; 33; 62; 2; https://twitter.com/rafinhabastos/status/1055273139502907392; None; None
2018-10-25 00:04:53+00:00; rafinhabastos; A bipolaridade dos tts. https://t.co/DRrzp6PKKJ; 1322; 41; 138; 13; https://twitter.com/rafinhabastos/status/1055248796148412416; None; None
2018-10-24 21:45:47+00:00; rafinhabastos; Se eu tô tendo que explicar que a minha piada foi irônica... talvez ela só tenha sido uma bosta mesmo. Admito.; 1647; 111; 32; 8; https://twitter.com/rafinhabastos/status/1055213789925134336; None; None
2018-10-24 21:36:24+00:00; rafinhabastos; @Antonio_marcus @OFrancoSerrano @ronaldrios @EKrominski @GugaNoblat Desde o princípio.; 3; 0; 0; 0; https://twitter.com/rafinhabastos/status/1055211431342141440; None; None
2018-10-24 19:28:38+00:00; rafinhabastos; Uns me chamam de esquerdinha de merda... outros de bolsminion. Caraio. Então... quer me xingar? Super ok... mas só peço uma coisa: Constância. Tô um pouco confuso aqui.; 2776; 198; 66; 17; https://twitter.com/rafinhabastos/status/1055179276096430080; None; None
2018-10-24 18:37:53+00:00; rafinhabastos; A partir de hoje, meu meus tweets terão hashtags explicativas. Tipo: #ironia, #sarcasmo, #SQN, #pleonasmoSIM, #ApenasProvocaçãoNemPensoIsso.; 694; 41; 21; 10; https://twitter.com/rafinhabastos/status/1055166503274696704; None; None
2018-10-24 18:19:03+00:00; rafinhabastos; @igorroida Uhehheheh! Talvez; 5; 1; 0; 0; https://twitter.com/rafinhabastos/status/1055161763551821825; None; None
2018-10-24 18:15:02+00:00; rafinhabastos; @GhostJacobs To ligado; 2; 1; 0; 0; https://twitter.com/rafinhabastos/status/1055160755597664256; None; None
2018-10-24 18:14:18+00:00; rafinhabastos; @hmcpedro Ironiaaaaaa!!! Oxi.; 43; 3; 0; 0; https://twitter.com/rafinhabastos/status/1055160571333500928; None; None
2018-10-24 18:12:55+00:00; rafinhabastos; @henriquewicz Galera ñ sacou a ironia.; 24; 2; 0; 0; https://twitter.com/rafinhabastos/status/1055160223843807233; None; None
2018-10-24 18:12:24+00:00; rafinhabastos; Ontem fiz essa piadoca aqui. Quem ñ sacou a ironia tá achando que eu voto no Dória E QUE EU Ñ SEI TRANSAR. Uhehahuheha! https://t.co/t5J7YtpcMS; 592; 49; 14; 2; https://twitter.com/rafinhabastos/status/1055160090708197377; None; https://twitter.com/rafinhabastos/status/1054802896884248576
2018-10-24 18:10:26+00:00; rafinhabastos; @pecesiqueira A propósito... minha piadoca foi irônica. 1º pq ñ voto no Dória, 2º pq o cara ta morto ali.; 103; 4; 0; 0; https://twitter.com/rafinhabastos/status/1055159597235748864; None; None
2018-10-24 18:09:07+00:00; rafinhabastos; Caraio Brasiu... vâmo pegar a ironia da piadoca. O cara tava morto na cama, caceta.; 942; 45; 27; 7; https://twitter.com/rafinhabastos/status/1055159264908431360; None; None
2018-10-24 18:06:24+00:00; rafinhabastos; @jonesbaldoo Hehahehshe! Real.; 4; 1; 0; 0; https://twitter.com/rafinhabastos/status/1055158580838625280; None; None
2018-10-24 18:04:48+00:00; rafinhabastos; 1º dia de trabalho. https://t.co/oWla24mjEM; 3575; 78; 935; 150; https://twitter.com/rafinhabastos/status/1055158178470494208; None; None
2018-10-24 16:52:50+00:00; rafinhabastos; @pecesiqueira Tranquilinho... curtindo de boas... deitado. Acho bacana a suruba Jaiminho. https://t.co/SR7QPpILbA; 342; 2; 5; 1; https://twitter.com/rafinhabastos/status/1055140068539518976; None; None
2018-10-24 16:15:44+00:00; rafinhabastos; 🇧🇷 https://t.co/W534wlRH0x; 1352; 18; 313; 19; https://twitter.com/rafinhabastos/status/1055130731238674432; None; None
2018-10-23 20:16:31+00:00; rafinhabastos; Assistiram meu especial na Netflix e brigaram. Triste isso. #ULTIMATO https://t.co/EkGCxaIhLO; 692; 28; 20; 3; https://twitter.com/rafinhabastos/status/1054828940295057409; None; None
2018-10-23 18:33:02+00:00; rafinhabastos; Quem administra uma suruba com maestria, administra bem o meu estado. No 2º turno, eu sou Doria!; 10504; 431; 1224; 394; https://twitter.com/rafinhabastos/status/1054802896884248576; None; None
2018-10-23 18:26:05+00:00; rafinhabastos; Os cara tudo zoando que o pau do Dória é pequeno, mas no fundo pensando: Acho que é maior que o meu. TÔ LIGADO NA DE VCS, SEUS RÔLA CURTA DOS CARAI.; 1297; 72; 85; 16; https://twitter.com/rafinhabastos/status/1054801148522180611; None; None
2018-10-23 18:21:57+00:00; rafinhabastos; Boas propostas merecem ser mantidas. A Erundina criou o rodízio em SP, Doria apenas o aperfeiçoou.; 829; 31; 124; 5; https://twitter.com/rafinhabastos/status/1054800108469018626; None; None
2018-10-23 18:09:25+00:00; rafinhabastos; As eleições indo pro 2º turno e o João Doria indo pro 3º, 4º, 5º...; 1569; 33; 233; 7; https://twitter.com/rafinhabastos/status/1054796952163008512; None; None
2018-10-23 17:55:27+00:00; rafinhabastos; João Doria fala a real! Sempre uma sentada na cara da sociedade brasileira.; 753; 26; 75; 4; https://twitter.com/rafinhabastos/status/1054793439861243904; None; None
2018-10-23 03:48:30+00:00; rafinhabastos; @FeCastanhari Hehahehu; 65; 1; 0; 0; https://twitter.com/rafinhabastos/status/1054580295335325696; None; None
2018-10-23 02:24:22+00:00; rafinhabastos; @FeCastanhari Certeza q tem. 1000 doletas pra mim ja pagava. Ps: A pessoa passou em Oceanografia.; 672; 16; 3; 1; https://twitter.com/rafinhabastos/status/1054559123839348738; None; None
