[2020-12-05 22:47:05+00:00; AnaPaulaVolei; @jeffs_araujo35 ❤️ Mestre demais.; 0; 0; 19; 0; https://twitter.com/AnaPaulaVolei/status/1335355040362479617; None; None] 
[2020-11-27 19:10:07+00:00; AnaPaulaVolei; @jeffs_araujo35 @markian_ 😃🤫🤐; 4; 2; 55; 0; https://twitter.com/AnaPaulaVolei/status/1332401333429620736; None; None] 
[2020-11-27 18:08:05+00:00; AnaPaulaVolei; @YodaSapiens_29 @NetworksManager Vc não quer que mortos votem e ainda quer que confiram assinaturas? Affe, vc só quer estragar a festa da democracia.; 5; 5; 59; 0; https://twitter.com/AnaPaulaVolei/status/1332385723224260608; None; None] 
[2020-11-27 03:18:46+00:00; AnaPaulaVolei; @SimoniSolange Um beijo em vcs, querida. Obrigada. ❤️; 0; 0; 4; 0; https://twitter.com/AnaPaulaVolei/status/1332161918006554624; None; None] 
[2020-11-27 02:28:52+00:00; AnaPaulaVolei; @pauloap A minha virou trilogia... não sei se consigo entregar para o Natal... até porque eu tinha alguns encontros no Reagan Foundation para o livro e com a Covid tudo fechou. Provavelmente abril.; 1; 2; 65; 0; https://twitter.com/AnaPaulaVolei/status/1332149361271320578; None; None] 
[2020-11-27 02:25:28+00:00; AnaPaulaVolei; @pauloap Mais ou menos... é a única em português, é um começo, mas é bem superficial.; 2; 3; 40; 0; https://twitter.com/AnaPaulaVolei/status/1332148507214372865; None; None] 
[2020-11-26 20:56:13+00:00; AnaPaulaVolei; @lordivan22 É linda mesmo.🌹; 0; 1; 70; 0; https://twitter.com/AnaPaulaVolei/status/1332065647224778752; None; None] 
[2020-11-26 19:27:54+00:00; AnaPaulaVolei; Se existe SENTIDO, há sempre como fazer, como seguir, como amar, como construir, como ceder, como compartilhar, como plantar e colher e, principalmente, como agradecer.   Be thankful!🙏  Happy Thanksgiving, amigos do Twitter. ❤️🍁🦃 https://t.co/3wZxFs3pSF; 121; 500; 6792; 40; https://twitter.com/AnaPaulaVolei/status/1332043421477867521; None; None] 
[2020-11-26 06:48:48+00:00; AnaPaulaVolei; @phbv_ @lordivan22 "O Chief Justice fraquejou" já é pleonasmo.; 1; 3; 125; 0; https://twitter.com/AnaPaulaVolei/status/1331852385594040321; None; None] 
[2020-11-26 06:47:01+00:00; AnaPaulaVolei; @Levydourado38 ☺️ Não há muito o que falar agora, as batalhas estão no campo judicial. Biden provavelmente assumirá, mas muita coisa ainda vai acontecer.😉; 3; 1; 12; 0; https://twitter.com/AnaPaulaVolei/status/1331851937835151371; None; None] 
[2020-11-26 06:42:40+00:00; AnaPaulaVolei; @ArizonaScotch Para mim, um dos piores presidentes da história.; 11; 7; 434; 0; https://twitter.com/AnaPaulaVolei/status/1331850844266926080; None; None] 
[2020-11-26 06:36:53+00:00; AnaPaulaVolei; “É hora de deixar claro que, embora a pandemia represente graves desafios, não há mundo em que a Constituição tolere decretos executivos codificados por cores que reabram lojas de bebidas e bicicletas, mas fecham igrejas, sinagogas e mesquitas”.🙌 Juiz Neil Gorsuch #AprendeSTF https://t.co/v9uR8csmcy; 107; 943; 6333; 101; https://twitter.com/AnaPaulaVolei/status/1331849389199880192; None; None] 
[2020-11-26 06:11:12+00:00; AnaPaulaVolei; @Levydourado38 Justice Roberts. Indicado por Bush, há mto tempo só faz porcaria e vota com os ativistas. Ele nem é considerado mais um voto conservador. Por isso a importância da Amy Coney Barrett agora.; 2; 6; 28; 0; https://twitter.com/AnaPaulaVolei/status/1331842925769080832; None; None] 
[2020-11-26 06:02:44+00:00; AnaPaulaVolei; @lordivan22 Amy Coney Barrett!😍; 8; 26; 956; 1; https://twitter.com/AnaPaulaVolei/status/1331840792592203777; None; None] 
[2020-11-26 05:59:55+00:00; AnaPaulaVolei; ⚠️Por uma votação de 5-4, a Suprema Corte Americana acaba de conceder aos católicos e judeus ortodoxos de NY o direito de manter igrejas e sinagogas abertas. O governador de NY, Andrew Cuomo, havia assinado ordem executiva (inconstitucional) para fechar tudo. #OneNationUnderGod; 353; 2574; 18939; 273; https://twitter.com/AnaPaulaVolei/status/1331840086204317696; None; None] 
[2020-11-25 15:11:11+00:00; AnaPaulaVolei; #FreedomOverFear; 94; 603; 6325; 69; https://twitter.com/AnaPaulaVolei/status/1331616430136066055; None; None] 
[2020-11-25 09:53:49+00:00; AnaPaulaVolei; @samanthamarika1 https://t.co/A1GBad4EvK; 4; 6; 58; 1; https://twitter.com/AnaPaulaVolei/status/1331536562589368320; None; None] 
[2020-11-24 23:40:35+00:00; AnaPaulaVolei; @realpfigueiredo "Direitos das mulheres".  ... Don't let the door hit you on the way out.; 15; 45; 1702; 3; https://twitter.com/AnaPaulaVolei/status/1331382235526615041; None; None] 
[2020-11-24 20:01:53+00:00; AnaPaulaVolei; @mwwweb O vice do beligerante Obama.; 2; 5; 232; 0; https://twitter.com/AnaPaulaVolei/status/1331327198939103232; None; None] 
[2020-11-24 20:01:05+00:00; AnaPaulaVolei; @ThetrueAlbert 😄 https://t.co/gXKYlyy7WW; 4; 6; 127; 0; https://twitter.com/AnaPaulaVolei/status/1331326996261920768; None; None] 
[2020-11-24 19:58:21+00:00; AnaPaulaVolei; @Betonet48106600 Ué, se há provas, que elas sejam apresentadas, que ele seja julgado e se condenado: xilindró. Bye bye. Simples assim.; 1; 0; 6; 0; https://twitter.com/AnaPaulaVolei/status/1331326308781936641; None; None] 
[2020-11-24 19:55:00+00:00; AnaPaulaVolei; @FellowsLeonor Resultado oficial só dia 14/12.; 4; 3; 114; 0; https://twitter.com/AnaPaulaVolei/status/1331325467618471937; None; None] 
[2020-11-24 19:51:25+00:00; AnaPaulaVolei; @marciocr Yep. But Orange man bad.; 0; 0; 6; 0; https://twitter.com/AnaPaulaVolei/status/1331324564589088770; None; None] 
[2020-11-24 19:47:29+00:00; AnaPaulaVolei; A realidade dos democratas “paz, amor e unidade” batendo sem dó. Biden ignorando os progressistx (agora que não precisa mais de seus votos) e enchendo sua administração de lobistas e amantes de guerras. It’s going to be fun.🔥 https://t.co/vcRMDCOm8b; 432; 1307; 10233; 142; https://twitter.com/AnaPaulaVolei/status/1331323574519357441; None; None] 
[2020-11-22 15:44:16+00:00; AnaPaulaVolei; @jeffs_araujo35 @YodaSapiens_29 @markian_ A quinta autobiografia! Um homão desse tem muito para falar de si mesmo! Já comprei! 😄; 5; 3; 56; 0; https://twitter.com/AnaPaulaVolei/status/1330537591439908864; None; None] 
[2020-11-21 18:13:11+00:00; AnaPaulaVolei; @ChristianWalk1r @HerschelWalker ❤️; 0; 0; 2; 0; https://twitter.com/AnaPaulaVolei/status/1330212677889699849; None; None] 
[2020-11-21 18:08:53+00:00; AnaPaulaVolei; @daviquixada Perfeito.; 0; 0; 23; 0; https://twitter.com/AnaPaulaVolei/status/1330211595050422284; None; None] 
[2020-11-21 18:02:47+00:00; AnaPaulaVolei; @HericFabiano Segunda-feira estou de volta.; 5; 0; 140; 0; https://twitter.com/AnaPaulaVolei/status/1330210061180956672; None; None] 
[2020-11-21 18:00:21+00:00; AnaPaulaVolei; A sociedade anda bem doente. Uma de suas maiores pragas atuais é a sinalização de virtude, comportamento hipócrita e vil, usado por chacais da miséria, da violência e da morte para mostrar tudo o que não existe em suas almas.; 333; 2270; 19475; 147; https://twitter.com/AnaPaulaVolei/status/1330209447520702468; None; None] 
[2020-11-21 04:19:30+00:00; AnaPaulaVolei; @larryelder 😂; 0; 0; 11; 0; https://twitter.com/AnaPaulaVolei/status/1330002876618346497; None; None] 
[2020-11-20 22:41:16+00:00; AnaPaulaVolei; @johncardillo 👍; 0; 0; 1; 0; https://twitter.com/AnaPaulaVolei/status/1329917757924671488; None; None] 
[2020-11-20 22:35:39+00:00; AnaPaulaVolei; @johncardillo God bless both of you, John. I’d love to help. Please, let me know how.❤️; 1; 0; 9; 0; https://twitter.com/AnaPaulaVolei/status/1329916341864656897; None; None] 
[2020-11-20 17:09:05+00:00; AnaPaulaVolei; @fdiastweets @BALBINOPINHEIRO Agora magoei.😭 https://t.co/Sa21iV8mHZ; 7; 2; 51; 0; https://twitter.com/AnaPaulaVolei/status/1329834159829762049; None; None] 
[2020-11-20 17:06:03+00:00; AnaPaulaVolei; @impsardo @AntonioVNeto @RemindMe_OfThis Vc está sendo desonesto comigo. E sabe disso pq já expressei - de maneira muita clara - que meu tuíte em nada tem a ver com nutrir “alguma virada”. Nada. Nada. Vc sequer respondeu meu reply sobre o “SE”, e sabe pq? Pq vc está apenas sendo desonesto comigo.; 1; 0; 4; 0; https://twitter.com/AnaPaulaVolei/status/1329833398022508551; None; None] 
[2020-11-20 16:39:31+00:00; AnaPaulaVolei; O mais interessante desse imbróglio todo das eleições americanas é que as mesmas pessoas e veículos que hj gritam “Mostrem as provas?!” - e elas precisam ser apresentadas às cortes, não ao Twitter - passaram 3 anos AFIRMANDO “Conluio com a Rússia!” sem nenhuma prova ou evidência.; 250; 2326; 17631; 126; https://twitter.com/AnaPaulaVolei/status/1329826717762949121; None; None] 
[2020-11-20 16:06:37+00:00; AnaPaulaVolei; O @paulolopes72 está pedindo atenção. Vamos ser caridosos e dar um pouco de atenção ao Paulo. Oi, Paulo. Quantos anos você tem? https://t.co/lq4MSuolcL; 419; 175; 3655; 28; https://twitter.com/AnaPaulaVolei/status/1329818441608429568; None; https://twitter.com/paulolopes72/status/1329809872679018496] 
[2020-11-20 16:04:05+00:00; AnaPaulaVolei; @everaraujodasil Volto na segunda-feira. ❤️; 1; 0; 5; 0; https://twitter.com/AnaPaulaVolei/status/1329817802891378691; None; None] 
[2020-11-20 16:03:33+00:00; AnaPaulaVolei; @vabarboza89 Ah..esse ano sei não... meu marido e melhor amiga já abandonaram o barco e foram para o Bucs atrás do Gronk. Rsrs Ainda sigo na fé com o tio Billy. 😅👊(😬); 0; 0; 1; 0; https://twitter.com/AnaPaulaVolei/status/1329817669260853248; None; None] 
[2020-11-20 16:00:52+00:00; AnaPaulaVolei; @Guilher67465246 Deuzulivre.; 1; 0; 27; 0; https://twitter.com/AnaPaulaVolei/status/1329816991289380866; None; None] 
[2020-11-20 15:59:36+00:00; AnaPaulaVolei; @LuizNun81660758 🎯; 0; 0; 10; 0; https://twitter.com/AnaPaulaVolei/status/1329816674518802432; None; None] 
[2020-11-20 15:59:14+00:00; AnaPaulaVolei; @SimoniSolange Só li verdades, Solange. Beijo na Thaís. 🌹; 1; 0; 13; 0; https://twitter.com/AnaPaulaVolei/status/1329816579794583552; None; None] 
[2020-11-20 15:58:05+00:00; AnaPaulaVolei; @NoFinalDaCerto Há alguns no mercado dizendo que 15%. Quem sou eu na fila do pão, mas eu diria quase nada. Para mim, a questão não é mais sobre Trump ou Biden, mas a lisura do processo. Se há indícios de fraude, o certo é investigar. Investigar faz parte de uma democracia saudável.; 7; 1; 105; 0; https://twitter.com/AnaPaulaVolei/status/1329816293273341953; None; None] 
[2020-11-20 15:53:41+00:00; AnaPaulaVolei; @JacqueMariano 🥰 Grata por vcs.🌹; 1; 0; 10; 0; https://twitter.com/AnaPaulaVolei/status/1329815186396463106; None; None] 
[2020-11-20 15:53:05+00:00; AnaPaulaVolei; @MichelleSouzae2 Dsclp.; 0; 0; 5; 0; https://twitter.com/AnaPaulaVolei/status/1329815033220460544; None; None] 
[2020-11-20 15:52:43+00:00; AnaPaulaVolei; @juniorwagner Segunda-feira estou de volta.❤️; 0; 0; 17; 0; https://twitter.com/AnaPaulaVolei/status/1329814941356806146; None; None] 
[2020-11-20 15:42:57+00:00; AnaPaulaVolei; @impsardo @RemindMe_OfThis O “SE” fez uma nação inteira colocar tapumes em lojas e estabelecimentos, fechar o comércio e temer pela destruição de seus bairros. Please.; 0; 0; 6; 0; https://twitter.com/AnaPaulaVolei/status/1329812483243032576; None; None] 
[2020-11-20 15:40:22+00:00; AnaPaulaVolei; @RGL4U “gritos de guerra do catraca livre e mídia ninja”.😂😭; 1; 0; 85; 0; https://twitter.com/AnaPaulaVolei/status/1329811831972478977; None; None] 
[2020-11-20 15:39:20+00:00; AnaPaulaVolei; @biraiorio 🎯Falou tude, professore!☺️; 1; 1; 68; 0; https://twitter.com/AnaPaulaVolei/status/1329811572298924033; None; None] 
[2020-11-20 15:38:34+00:00; AnaPaulaVolei; @impsardo @RemindMe_OfThis Hm. Ficou pobre. Please, elaborate.; 1; 0; 7; 0; https://twitter.com/AnaPaulaVolei/status/1329811382108184577; None; None] 
[2020-11-20 15:23:50+00:00; AnaPaulaVolei; Bom dia para vc que, não satisfeito em ser bloqueado por estar aqui apenas para xingar e desrespeitar os outros, vive para criar contas fakes e continuar entrando no perfil de alguém que vc não gosta. “Amigue”, vc não precisa do Twitter, vc precisa de um bom psicanalista. https://t.co/XKjYvTmPC5; 146; 328; 5008; 18; https://twitter.com/AnaPaulaVolei/status/1329807672955215872; None; https://twitter.com/AnaPaulaVolei/status/1329597068814422017] 
[2020-11-20 15:14:52+00:00; AnaPaulaVolei; @impsardo @RemindMe_OfThis Quem deu a vitória a Al Gore logo de cara? Então... but it doesn’t matter. O que vc está tentando trazer não é pertinente ao meu tuíte. Meu tuíte foi apenas - e nada mais - do que um exercício na ATUAL sociedade e situação.; 1; 0; 8; 0; https://twitter.com/AnaPaulaVolei/status/1329805414746058757; None; None] 
[2020-11-20 15:02:56+00:00; AnaPaulaVolei; @beto_toscani E onde eu disse que isso vai acontecer? Bola de cristal não é e nunca será meu estilo. Sempre fui cautelosa, ainda mais nessa eleição. Meu tuíte é para imaginarmos se o oposto estivesse acontecendo. Vcs não me conhecem, aparecem apenas para gritar. Fracos demais.; 13; 1; 123; 1; https://twitter.com/AnaPaulaVolei/status/1329802412035428354; None; None] 
[2020-11-20 14:53:57+00:00; AnaPaulaVolei; @impsardo @RemindMe_OfThis Meu tuíte foi um exercício em relação a se situação atual fosse ao contrário. O país estaria em chamas. Não tem nada a ver com o futuro. Nada.; 3; 0; 35; 0; https://twitter.com/AnaPaulaVolei/status/1329800151288881154; None; None] 
[2020-11-20 07:51:56+00:00; AnaPaulaVolei; @silvajmg @NicoRVarela Sim. Mas tenho uma equipe que monitora minhas redes (continuamos ajudando quem precisa 💰😉) e bloqueia os bot sempre. O tuíte foi para as pessoas mesmo. O mundo está infantilizado de uma maneira assustadora.; 5; 3; 86; 0; https://twitter.com/AnaPaulaVolei/status/1329693950337196037; None; None] 
[2020-11-20 07:47:20+00:00; AnaPaulaVolei; @SimoniSolange @philipe2802 Solange, querida! Manda um beijo enorme para a Thaís e outro pra vc! Ainda vou aí tomar um café e comer bolo com vcs.❤️🌹; 1; 1; 25; 0; https://twitter.com/AnaPaulaVolei/status/1329692790259818496; None; None] 
[2020-11-20 02:50:28+00:00; AnaPaulaVolei; @ONumero31 Coloca aí o seu nome, foto, mostra a cara que a gente conversa. Hoje, amanhã, dia 14, com Trump, Biden, Kamala. Mas fake e troll aqui é block.; 1; 0; 5; 0; https://twitter.com/AnaPaulaVolei/status/1329618081111371776; None; None] 
[2020-11-20 02:10:29+00:00; AnaPaulaVolei; @ONumero31 Meu Deus. Meu. Deus. Desde o dia da eleição eu repito: se há provas, tem que provar. Nas cortes, não no Twitter. Mas se há indícios, investiguem, qual o mal? Se não acharem nada, go Biden. Gente como vc só está aqui para o confronto, tanto que precisa de um fake.; 1; 0; 4; 1; https://twitter.com/AnaPaulaVolei/status/1329608020322439168; None; None] 
[2020-11-20 01:58:41+00:00; AnaPaulaVolei; @ONumero31 Pela sua resposta, esse tuíte foi tbm pra vc. “Não há provas...o UOL me disse...”. Se não há provas, o tempo nos dirá. As provas não serão mostradas pra mim ou pra vc. Meu Deus, vcs devem ser uma catástrofe em papo com mulher.; 1; 0; 7; 0; https://twitter.com/AnaPaulaVolei/status/1329605050847563777; None; None] 
[2020-11-20 01:55:10+00:00; AnaPaulaVolei; @seulunga2020 Time will tell.; 1; 0; 0; 0; https://twitter.com/AnaPaulaVolei/status/1329604166386257921; None; None] 
[2020-11-20 01:54:18+00:00; AnaPaulaVolei; @philipe2802 Segunda-feira estou de volta.; 9; 0; 146; 0; https://twitter.com/AnaPaulaVolei/status/1329603948546723840; None; None] 
[2020-11-20 01:54:04+00:00; AnaPaulaVolei; @lucmaqgpi @oiIuiz Meu tuíte acertou na cabeça aí, né?😉; 33; 10; 846; 0; https://twitter.com/AnaPaulaVolei/status/1329603889314766848; None; None] 
[2020-11-20 01:51:11+00:00; AnaPaulaVolei; @mhsmanoel Apenas de folga essa semana. Segunda-feira estou de volta. ❤️; 19; 5; 326; 2; https://twitter.com/AnaPaulaVolei/status/1329603164396371973; None; None] 
[2020-11-20 01:49:50+00:00; AnaPaulaVolei; @NicoRVarela Nada em especial. Apenas um papo honesto com quem entra aqui repetindo as bobagens das machetes do dia. Não pensam mais sozinhos, só repetem como papagaios.; 15; 12; 640; 3; https://twitter.com/AnaPaulaVolei/status/1329602824884240384; None; None] 
[2020-11-20 01:42:40+00:00; AnaPaulaVolei; @MarcoIazzet Ben Shapiro.; 2; 0; 45; 0; https://twitter.com/AnaPaulaVolei/status/1329601020444327936; None; None] 
[2020-11-20 01:41:29+00:00; AnaPaulaVolei; @biraiorio Professor, já cheguei a ficar uma hora na thread conversando com pessoas que concordavam e discordavam de mim. Tudo com muita educação. Esse antigo Twitter - talvez reflexo da sociedade - acabou.; 6; 19; 607; 2; https://twitter.com/AnaPaulaVolei/status/1329600723705688066; None; None] 
[2020-11-20 01:38:07+00:00; AnaPaulaVolei; @Efes1Le São as ovelhas de manchetes.; 1; 0; 146; 1; https://twitter.com/AnaPaulaVolei/status/1329599873520340992; None; None] 
[2020-11-20 01:32:32+00:00; AnaPaulaVolei; @Mineiro669907 Vital.; 1; 3; 12; 0; https://twitter.com/AnaPaulaVolei/status/1329598468357320704; None; None] 
[2020-11-20 01:31:32+00:00; AnaPaulaVolei; @carla_bolsonaro Dsclp. 🌹; 3; 0; 12; 0; https://twitter.com/AnaPaulaVolei/status/1329598216023597058; None; None] 
[2020-11-20 01:26:58+00:00; AnaPaulaVolei; Aqui não é Facebook. Por favor, tente:  -elaborar sua resposta, não apenas repetir a frase lacradora que vc leu no UOL hoje -ler tbm o que não te agrada - e respire -arrumar seu quarto antes de querer consertar o mundo -lembrar que “facts don’t care about your feelings”  #Paz 🕊; 296; 1217; 15534; 81; https://twitter.com/AnaPaulaVolei/status/1329597068814422017; None; None] 
[2020-11-20 01:10:40+00:00; AnaPaulaVolei; @Danielramalho02 Daniel, até agora não vimos provas nenhuma. E nem vamos ver. Sabe pq? Quem tem que ver é juiz. Se tem prova, mostre. Se não tem, não tem.; 60; 75; 1554; 2; https://twitter.com/AnaPaulaVolei/status/1329592968479612933; None; None] 
[2020-11-20 01:07:36+00:00; AnaPaulaVolei; @matheusguirado Não entendi.; 17; 0; 50; 0; https://twitter.com/AnaPaulaVolei/status/1329592193577717760; None; None] 
[2020-11-20 00:59:41+00:00; AnaPaulaVolei; @Fausto78434870 Se vc realmente é ouvinte da JP vc sabe o que eu penso. 🤔; 1; 0; 1; 0; https://twitter.com/AnaPaulaVolei/status/1329590202906542080; None; None] 
